t,u,v,w,cor_u,cor_v,cor_w
3.81,-0.00945,0.0539,-0.0292,76.0,73.0,79.0
3.82,-0.00945,0.0539,-0.0292,76.0,73.0,79.0
3.83,-0.00945,0.0577,-0.0292,76.0,72.0,79.0
3.84,-0.00945,0.06825,-0.0292,76.0,83.0,79.0
3.85,-0.00945,0.06825,-0.0292,76.0,83.0,79.0
3.86,-0.00945,0.0788,-0.0332,76.0,94.0,85.0
3.87,-0.00945,0.0324,-0.01185,76.0,95.5,72.0
3.88,-0.0332,-0.014,-0.01185,71.0,97.0,79.0
3.89,-0.02595,-0.014,-0.01165,71.0,83.0,83.0
3.9,-0.02595,0.02025,-0.01165,71.0,77.5,83.0
3.91,-0.02595,0.02025,-0.01165,71.0,77.5,83.0
3.92,-0.02595,0.0545,-0.01165,71.0,72.0,83.0
3.93,-0.02595,0.0381,-0.01165,71.0,78.0,83.0
3.94,-0.0187,0.0466,-0.01165,71.0,77.0,83.0
3.95,-0.009550000000000001,0.0466,-0.01165,76.0,74.0,83.0
3.96,-0.009550000000000001,0.04125,-0.01165,76.0,72.5,83.0
3.97,-0.009550000000000001,0.04125,-0.01165,76.0,72.5,83.0
3.98,-0.009550000000000001,0.04125,-0.01165,76.0,72.5,83.0
3.99,-0.009550000000000001,0.04125,-0.01165,76.0,72.5,83.0
4.0,-0.009550000000000001,0.04125,-0.01165,76.0,72.5,83.0
4.01,-0.009550000000000001,0.04125,-0.01165,76.0,72.5,83.0
4.02,-0.009550000000000001,0.04125,-0.01165,76.0,72.5,83.0
4.03,-0.0004,0.0359,-0.01165,81.0,71.0,83.0
4.04,0.00185,0.0218,-0.01145,83.0,79.5,87.0
4.05,0.0041,0.0077,-0.01145,85.0,88.0,72.0
4.06,-0.01765,-0.01225,-0.01115,79.0,88.5,82.5
4.07,-0.01765,-0.01225,-0.01115,79.0,88.5,82.5
4.08,-0.01765,-0.01225,-0.01115,79.0,88.5,82.5
4.09,-0.01765,-0.01225,-0.01115,79.0,88.5,82.5
4.1,-0.01765,-0.01225,-0.01115,79.0,88.5,82.5
4.11,-0.01765,-0.01225,-0.01115,79.0,88.5,82.5
4.12,-0.01765,-0.01225,-0.01115,79.0,88.5,82.5
4.13,-0.01765,-0.01225,-0.01115,79.0,88.5,82.5
4.14,-0.01765,-0.0322,-0.01115,79.0,89.0,82.5
4.15,-0.0394,-0.0322,-0.01115,73.0,77.0,82.5
4.16,-0.0283,-0.0201,-0.01115,86.0,79.0,82.5
4.17,-0.01245,-0.0201,-0.01115,79.5,79.0,82.5
4.18,-0.01245,-0.0201,-0.01115,79.5,79.0,82.5
4.19,-0.01245,-0.0201,-0.01115,79.5,79.0,82.5
4.2,-0.01245,-0.0201,-0.01115,79.5,79.0,82.5
4.21,-0.01245,-0.0201,-0.01115,79.5,79.0,82.5
4.22,-0.01245,-0.008,-0.01115,79.5,81.0,82.5
4.23,-0.01245,-0.0095,-0.01115,79.5,72.0,82.5
4.24,-0.01245,-0.01665,-0.01115,79.5,73.5,82.5
4.25,-0.01245,-0.0238,-0.01115,79.5,75.0,82.5
4.26,-0.01245,-0.0238,-0.01115,79.5,80.0,82.5
4.27,0.0034,-0.0188,-0.01115,73.0,75.5,82.5
4.28,-0.0181,-0.0188,-0.01115,75.0,75.5,82.5
4.29,-0.02255,-0.0188,-0.01115,78.0,75.5,82.5
4.3,-0.02255,-0.0188,-0.01115,78.0,75.5,82.5
4.31,-0.02255,-0.0188,-0.01115,78.0,75.5,82.5
4.32,-0.02255,-0.0188,-0.01115,78.0,75.5,82.5
4.33,-0.02255,-0.0188,-0.01115,78.0,75.5,82.5
4.34,-0.02255,-0.0138,-0.01115,78.0,71.0,82.5
4.35,-0.02255,-0.0039,-0.01115,78.0,80.0,82.5
4.36,-0.02255,-0.02555,-0.01115,78.0,87.0,82.5
4.37,-0.027,-0.0472,-0.01085,81.0,94.0,93.0
4.38,-0.0271,-0.0472,-0.00205,88.0,74.0,84.0
4.39,-0.0303,-0.060649999999999996,-0.00205,74.0,78.0,84.0
4.4,-0.03895,-0.060649999999999996,-0.00205,72.5,78.0,84.0
4.41,-0.03895,-0.060649999999999996,-0.00205,72.5,78.0,84.0
4.42,-0.03895,-0.060649999999999996,-0.00205,72.5,78.0,84.0
4.43,-0.0476,-0.060649999999999996,-0.00205,71.0,78.0,84.0
4.44,-0.04275,-0.060649999999999996,-0.00205,73.5,78.0,84.0
4.45,-0.04275,-0.060649999999999996,-0.00205,73.5,78.0,84.0
4.46,-0.04275,-0.060649999999999996,-0.00205,73.5,78.0,84.0
4.47,-0.04275,-0.060649999999999996,-0.00205,73.5,78.0,84.0
4.48,-0.04275,-0.060649999999999996,-0.00205,73.5,78.0,84.0
4.49,-0.04275,-0.060649999999999996,-0.00205,73.5,78.0,84.0
4.5,-0.04275,-0.0741,0.00675,73.5,82.0,75.0
4.51,-0.04275,-0.07039999999999999,0.016675,73.5,78.5,74.0
4.52,-0.04275,-0.07039999999999999,0.016675,73.5,78.5,74.0
4.53,-0.04275,-0.07039999999999999,0.016675,73.5,78.5,74.0
4.54,-0.04275,-0.07039999999999999,0.016675,73.5,78.5,74.0
4.55,-0.04275,-0.07039999999999999,0.016675,73.5,78.5,74.0
4.56,-0.04275,-0.07039999999999999,0.016675,73.5,78.5,74.0
4.57,-0.0379,-0.07039999999999999,0.016675,76.0,78.5,74.0
4.58,0.01125,-0.07039999999999999,0.016675,86.0,78.5,74.0
4.59,0.01125,-0.07039999999999999,0.016675,86.0,78.5,74.0
4.6,0.01125,-0.0667,0.016675,86.0,75.0,74.0
4.61,0.01125,0.0047,0.016675,86.0,71.0,74.0
4.62,0.01125,0.007350000000000001,0.016675,86.0,74.0,74.0
4.63,0.01125,0.01,0.016675,86.0,77.0,74.0
4.64,0.01125,0.038849999999999996,0.016675,86.0,75.0,74.0
4.65,0.01125,0.038849999999999996,0.016675,86.0,75.0,74.0
4.66,0.01125,0.038849999999999996,0.016675,86.0,75.0,74.0
4.67,0.01125,0.038849999999999996,0.016675,86.0,75.0,74.0
4.68,0.01125,0.038849999999999996,0.016675,86.0,75.0,74.0
4.69,0.01125,0.038849999999999996,0.016675,86.0,75.0,74.0
4.7,0.01125,0.038849999999999996,0.016675,86.0,75.0,74.0
4.71,0.01125,0.038849999999999996,0.016675,86.0,75.0,74.0
4.72,0.01125,0.038849999999999996,0.0266,86.0,75.0,73.0
4.73,0.0604,0.0677,0.014225,96.0,73.0,79.5
4.74,0.03275,0.0194,0.014225,90.5,76.0,79.5
4.75,0.03275,-0.0289,0.014225,90.5,78.0,79.5
4.76,0.0051,-0.04025,0.014225,85.0,80.5,79.5
4.77,0.0058,-0.0516,0.014225,86.0,83.0,79.5
4.78,0.0065,-0.0305,0.014225,87.0,82.0,79.5
4.79,-0.0871,-0.0305,0.014225,72.0,82.0,79.5
4.8,0.0038,-0.0305,0.014225,73.0,82.0,79.5
4.81,0.00039999999999999996,-0.0094,0.014225,80.0,81.0,79.5
4.82,-0.003,-0.0024000000000000002,0.014225,87.0,81.0,79.5
4.83,-0.01585,0.0046,0.014225,86.0,81.0,79.5
4.84,-0.01585,-0.0121,0.014225,86.0,77.5,79.5
4.85,-0.0287,-0.0288,0.014225,85.0,74.0,79.5
4.86,-0.0337,-0.0288,0.014225,85.0,91.0,79.5
4.87,-0.02085,-0.007299999999999999,0.014225,79.5,85.0,79.5
4.88,-0.02085,-0.007299999999999999,0.014225,79.5,85.0,79.5
4.89,-0.02085,0.0142,0.014225,79.5,79.0,79.5
4.9,-0.02085,0.0142,0.014225,79.5,78.0,79.5
4.91,-0.02085,0.00575,0.014225,79.5,76.0,79.5
4.92,-0.02085,0.00575,0.014225,79.5,76.0,79.5
4.93,-0.02085,0.00575,0.014225,79.5,76.0,79.5
4.94,-0.02085,0.00575,0.014225,79.5,76.0,79.5
4.95,-0.02085,-0.0027,0.014225,79.5,74.0,79.5
4.96,-0.008,-0.013550000000000001,0.014225,74.0,76.0,79.5
4.97,-0.01445,-0.0244,0.014225,76.0,78.0,79.5
4.98,-0.01445,-0.0357,0.014225,76.0,82.0,79.5
4.99,-0.01445,-0.0357,0.014225,76.0,82.0,79.5
5.0,-0.01445,-0.0357,0.014225,76.0,82.0,79.5
5.01,-0.01445,-0.0357,0.014225,76.0,82.0,79.5
5.02,-0.0209,-0.0357,0.014225,78.0,82.0,79.5
5.03,0.010400000000000001,-0.0357,0.014225,75.5,82.0,79.5
5.04,0.010400000000000001,-0.0357,0.014225,75.5,82.0,79.5
5.05,0.010400000000000001,-0.0357,0.014225,75.5,82.0,79.5
5.06,0.010400000000000001,-0.047,0.014225,75.5,86.0,79.5
5.07,0.010400000000000001,-0.0492,0.014225,75.5,79.5,79.5
5.08,0.010400000000000001,-0.0492,0.014225,75.5,79.5,79.5
5.09,0.010400000000000001,-0.0492,0.014225,75.5,79.5,79.5
5.1,0.010400000000000001,-0.0492,0.014225,75.5,79.5,79.5
5.11,0.010400000000000001,-0.0492,0.014225,75.5,79.5,79.5
5.12,0.010400000000000001,-0.0514,0.014225,75.5,73.0,79.5
5.13,0.010400000000000001,-0.0514,0.014225,75.5,89.0,79.5
5.14,0.010400000000000001,-0.044700000000000004,0.014225,75.5,79.5,79.5
5.15,0.010400000000000001,-0.044700000000000004,0.014225,75.5,79.5,79.5
5.16,0.010400000000000001,-0.038,0.014225,75.5,70.0,79.5
5.17,0.010400000000000001,-0.0248,0.014225,75.5,72.0,79.5
5.18,0.010400000000000001,-0.0248,0.014225,75.5,72.0,79.5
5.19,0.010400000000000001,-0.0248,0.014225,75.5,72.0,79.5
5.2,0.010400000000000001,-0.0248,0.014225,75.5,72.0,79.5
5.21,0.010400000000000001,-0.0248,0.014225,75.5,72.0,79.5
5.22,0.010400000000000001,-0.0116,0.014225,75.5,74.0,79.5
5.23,0.0417,-0.0116,0.014225,73.0,87.0,79.5
5.24,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.25,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.26,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.27,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.28,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.29,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.3,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.31,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.32,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.33,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.34,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.35,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.36,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.37,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.38,0.02615,-0.0242,0.014225,75.0,86.5,79.5
5.39,0.0106,-0.0242,0.014225,77.0,86.5,79.5
5.4,-0.004350000000000001,-0.0242,0.014225,74.5,86.5,79.5
5.41,-0.004350000000000001,-0.0368,0.014225,74.5,86.0,79.5
5.42,-0.004350000000000001,-0.0294,0.014225,74.5,82.5,79.5
5.43,-0.004350000000000001,-0.0294,0.014225,74.5,82.5,79.5
5.44,-0.004350000000000001,-0.022,0.014225,74.5,79.0,79.5
5.45,-0.004350000000000001,-0.0288,0.014225,74.5,75.0,79.5
5.46,-0.004350000000000001,-0.0288,0.014225,74.5,75.0,79.5
5.47,-0.004350000000000001,-0.0288,0.014225,74.5,75.0,79.5
5.48,-0.004350000000000001,-0.0356,0.014225,74.5,71.0,79.5
5.49,-0.004350000000000001,-0.0137,0.014225,74.5,75.0,79.5
5.5,-0.004350000000000001,0.0082,0.014225,74.5,79.0,79.5
5.51,-0.004350000000000001,0.0022000000000000006,0.014225,74.5,79.0,79.5
5.52,-0.004350000000000001,-0.0038,0.014225,74.5,79.0,79.5
5.53,-0.004350000000000001,-0.00615,0.014225,74.5,76.5,79.5
5.54,-0.004350000000000001,-0.00615,0.014225,74.5,76.5,79.5
5.55,-0.0193,-0.0085,0.014225,72.0,74.0,79.5
5.56,-0.0416,0.0005499999999999993,0.014225,75.5,79.0,79.5
5.57,-0.0416,0.0005499999999999993,0.014225,75.5,79.0,79.5
5.58,-0.0416,0.0005499999999999993,0.014225,75.5,79.0,79.5
5.59,-0.0639,0.0096,0.014225,79.0,84.0,79.5
5.6,-0.066,-0.00020000000000000052,0.014225,75.5,82.5,79.5
5.61,-0.066,-0.00020000000000000052,0.014225,75.5,82.5,79.5
5.62,-0.066,-0.00020000000000000052,0.014225,75.5,82.5,79.5
5.63,-0.066,-0.00020000000000000052,0.014225,75.5,82.5,79.5
5.64,-0.066,-0.00020000000000000052,0.014225,75.5,82.5,79.5
5.65,-0.066,-0.00020000000000000052,0.014225,75.5,82.5,79.5
5.66,-0.066,-0.01,0.014225,75.5,81.0,79.5
5.67,-0.0681,-0.009000000000000001,0.014225,72.0,75.5,79.5
5.68,-0.036899999999999995,-0.009000000000000001,0.014225,71.0,75.5,79.5
5.69,-0.036899999999999995,-0.009000000000000001,0.014225,71.0,75.5,79.5
5.7,-0.036899999999999995,-0.008,0.014225,71.0,70.0,79.5
5.71,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.72,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.73,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.74,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.75,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.76,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.77,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.78,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.79,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.8,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.81,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.82,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.83,-0.036899999999999995,0.00575,0.014225,71.0,71.5,79.5
5.84,-0.036899999999999995,0.0195,0.014225,71.0,73.0,79.5
5.85,-0.036899999999999995,0.00375,0.014225,71.0,83.0,79.5
5.86,-0.0057,0.00375,0.014225,70.0,83.0,79.5
5.87,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.88,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.89,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.9,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.91,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.92,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.93,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.94,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.95,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.96,0.014750000000000001,0.00375,0.014225,72.0,83.0,79.5
5.97,0.014750000000000001,-0.012,0.00185,72.0,93.0,86.0
5.98,0.0352,-0.012,-0.013049999999999999,74.0,76.0,82.5
5.99,-0.005049999999999999,-0.00235,-0.013049999999999999,75.5,76.5,82.5
6.0,-0.005049999999999999,-0.00235,-0.013049999999999999,75.5,76.5,82.5
6.01,-0.0453,-0.00235,-0.013049999999999999,77.0,76.5,82.5
6.02,-0.03895,-0.00235,-0.013049999999999999,77.0,76.5,82.5
6.03,-0.03895,-0.00235,-0.013049999999999999,77.0,76.5,82.5
6.04,-0.03895,0.0073,-0.013049999999999999,77.0,77.0,82.5
6.05,-0.03895,0.0073,-0.013049999999999999,77.0,75.0,82.5
6.06,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.07,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.08,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.09,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.1,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.11,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.12,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.13,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.14,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.15,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.16,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.17,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.18,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.19,-0.03895,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.2,-0.0326,0.00135,-0.013049999999999999,77.0,77.5,82.5
6.21,-0.049949999999999994,0.00135,-0.013049999999999999,74.5,77.5,82.5
6.22,-0.049949999999999994,0.00135,-0.013049999999999999,74.5,77.5,82.5
6.23,-0.049949999999999994,0.00135,-0.013049999999999999,74.5,77.5,82.5
6.24,-0.0673,0.00135,-0.013049999999999999,72.0,77.5,82.5
6.25,-0.061149999999999996,0.00135,-0.013049999999999999,72.0,77.5,82.5
6.26,-0.055,0.00135,-0.013049999999999999,72.0,77.5,82.5
6.27,-0.0413,-0.0046,-0.02795,78.0,80.0,79.0
6.28,-0.0422,-0.0038,-0.023975,72.0,83.0,83.5
6.29,-0.0434,-0.0038,-0.023975,74.5,83.0,83.5
6.3,-0.0434,-0.0038,-0.023975,74.5,83.0,83.5
6.31,-0.0434,-0.0038,-0.023975,74.5,83.0,83.5
6.32,-0.0434,-0.0038,-0.023975,74.5,83.0,83.5
6.33,-0.0434,-0.0038,-0.023975,74.5,83.0,83.5
6.34,-0.0434,-0.003,-0.023975,74.5,86.0,83.5
6.35,-0.0434,-0.0042,-0.023975,74.5,80.0,83.5
6.36,-0.0434,0.0030000000000000005,-0.023975,74.5,82.0,83.5
6.37,-0.0434,0.0030000000000000005,-0.023975,74.5,82.0,83.5
6.38,-0.0434,0.0030000000000000005,-0.023975,74.5,82.0,83.5
6.39,-0.0446,0.0030000000000000005,-0.023975,77.0,82.0,83.5
6.4,-0.04105,0.0102,-0.023975,74.5,84.0,83.5
6.41,-0.04105,-0.0191,-0.023975,74.5,76.0,83.5
6.42,-0.04105,-0.0041,-0.023975,74.5,75.0,83.5
6.43,-0.0375,-0.0041,-0.023975,72.0,71.0,83.5
6.44,-0.05055,0.00545,-0.023975,72.0,73.0,83.5
6.45,-0.05055,0.00545,-0.023975,72.0,73.0,83.5
6.46,-0.05055,0.00545,-0.023975,72.0,73.0,83.5
6.47,-0.05055,0.00545,-0.023975,72.0,73.0,83.5
6.48,-0.05055,0.00545,-0.023975,72.0,73.0,83.5
6.49,-0.0636,0.00545,-0.023975,72.0,73.0,83.5
6.5,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.51,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.52,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.53,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.54,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.55,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.56,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.57,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.58,-0.0489,0.00545,-0.023975,73.0,73.0,83.5
6.59,-0.0489,0.015,-0.023975,73.0,75.0,83.5
6.6,-0.0342,0.0272,-0.023975,74.0,79.5,83.5
6.61,-0.02835,0.0272,-0.023975,72.5,79.5,83.5
6.62,-0.02835,0.0272,-0.023975,72.5,79.5,83.5
6.63,-0.02835,0.0272,-0.023975,72.5,79.5,83.5
6.64,-0.02835,0.0272,-0.023975,72.5,79.5,83.5
6.65,-0.02835,0.0272,-0.023975,72.5,79.5,83.5
6.66,-0.0225,0.0394,-0.023975,71.0,84.0,83.5
6.67,0.0075,0.0394,-0.023975,77.5,78.0,83.5
6.68,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.69,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.7,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.71,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.72,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.73,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.74,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.75,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.76,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.77,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.78,0.0075,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.79,0.0375,0.014799999999999999,-0.023975,84.0,85.5,83.5
6.8,0.0677,0.014799999999999999,-0.023975,81.0,85.5,83.5
6.81,0.0278,0.014799999999999999,-0.023975,71.0,85.5,83.5
6.82,0.027999999999999997,0.014799999999999999,-0.023975,72.5,85.5,83.5
6.83,0.0282,0.014799999999999999,-0.023975,74.0,85.5,83.5
6.84,0.0203,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.85,0.0203,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.86,0.0203,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.87,0.0124,0.014799999999999999,-0.023975,81.0,85.5,83.5
6.88,-0.015549999999999998,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.89,-0.015549999999999998,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.9,-0.015549999999999998,0.014799999999999999,-0.023975,77.5,85.5,83.5
6.91,-0.0435,0.014799999999999999,-0.023975,74.0,85.5,83.5
6.92,-0.0465,0.014799999999999999,-0.023975,72.5,85.5,83.5
6.93,-0.0465,0.014799999999999999,-0.023975,72.5,85.5,83.5
6.94,-0.0465,0.014799999999999999,-0.023975,72.5,85.5,83.5
6.95,-0.0465,0.014799999999999999,-0.023975,72.5,85.5,83.5
6.96,-0.0465,0.014799999999999999,-0.023975,72.5,85.5,83.5
6.97,-0.0495,-0.0098,-0.023975,71.0,93.0,83.5
6.98,-0.0379,-0.0108,-0.023975,73.0,90.5,83.5
6.99,-0.0379,-0.0108,-0.023975,73.0,90.5,83.5
7.0,-0.0379,-0.0108,-0.023975,73.0,90.5,83.5
7.01,-0.0379,-0.0108,-0.023975,73.0,90.5,83.5
7.02,-0.0263,-0.0118,-0.023975,75.0,88.0,83.5
7.03,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.04,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.05,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.06,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.07,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.08,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.09,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.1,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.11,-0.02045,-0.0005999999999999998,-0.023975,82.0,85.5,83.5
7.12,-0.0146,0.0106,-0.02,89.0,83.0,88.0
7.13,-0.013600000000000001,0.002,-0.01815,84.5,83.0,83.0
7.14,-0.013600000000000001,-0.009149999999999998,-0.01815,84.5,80.0,83.0
7.15,-0.013600000000000001,-0.009149999999999998,-0.01815,84.5,80.0,83.0
7.16,-0.013600000000000001,-0.0203,-0.01815,84.5,77.0,83.0
7.17,-0.013600000000000001,-0.012249999999999999,-0.01815,84.5,82.5,83.0
7.18,-0.013600000000000001,-0.0042,-0.01815,84.5,88.0,83.0
7.19,-0.013600000000000001,-0.012,-0.01815,84.5,80.0,83.0
7.2,-0.0126,-0.0198,-0.01815,80.0,72.0,83.0
7.21,-0.0147,-0.0398,-0.01815,85.0,82.0,83.0
7.22,-0.0147,-0.04,-0.01815,85.0,83.0,83.0
7.23,-0.0147,-0.03615,-0.01815,85.0,79.5,83.0
7.24,-0.0147,-0.03615,-0.01815,85.0,79.5,83.0
7.25,-0.0147,-0.03615,-0.01815,85.0,79.5,83.0
7.26,-0.0147,-0.0323,-0.01815,85.0,76.0,83.0
7.27,-0.0147,-0.015550000000000001,-0.01815,85.0,81.5,83.0
7.28,-0.0147,-0.015550000000000001,-0.01815,85.0,81.5,83.0
7.29,-0.0147,-0.015550000000000001,-0.01815,85.0,81.5,83.0
7.3,-0.0147,-0.015550000000000001,-0.01815,85.0,81.5,83.0
7.31,-0.0147,-0.015550000000000001,-0.01815,85.0,81.5,83.0
7.32,-0.0147,0.0012,-0.01815,85.0,87.0,83.0
7.33,-0.0147,0.0053,-0.01815,85.0,79.0,83.0
7.34,-0.0147,0.0053,-0.01815,85.0,79.0,83.0
7.35,-0.0147,0.0053,-0.01815,85.0,79.0,83.0
7.36,-0.0147,0.0094,-0.01815,85.0,71.0,83.0
7.37,-0.0168,0.0017500000000000003,-0.01815,90.0,75.0,83.0
7.38,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.39,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.4,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.41,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.42,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.43,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.44,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.45,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.46,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.47,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.48,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.49,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.5,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.51,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.52,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.53,-0.03125,0.0017500000000000003,-0.01815,85.0,75.0,83.0
7.54,-0.03125,-0.0059,-0.01815,85.0,79.0,83.0
7.55,-0.03125,-0.0149,-0.01815,85.0,84.0,83.0
7.56,-0.03125,-0.0149,-0.01815,85.0,84.0,83.0
7.57,-0.03125,-0.0239,-0.01815,85.0,89.0,83.0
7.58,-0.03125,-0.0076500000000000005,-0.01815,85.0,80.0,83.0
7.59,-0.03125,-0.0076500000000000005,-0.01815,85.0,80.0,83.0
7.6,-0.03125,-0.0076500000000000005,-0.01815,85.0,80.0,83.0
7.61,-0.03125,-0.0076500000000000005,-0.01815,85.0,80.0,83.0
7.62,-0.03125,-0.0076500000000000005,-0.01815,85.0,80.0,83.0
7.63,-0.03125,-0.0076500000000000005,-0.01815,85.0,80.0,83.0
7.64,-0.03125,-0.0076500000000000005,-0.01815,85.0,80.0,83.0
7.65,-0.03125,0.0086,-0.01815,85.0,71.0,83.0
7.66,-0.03125,0.0109,-0.01815,85.0,73.0,83.0
7.67,-0.03125,0.0109,-0.01815,85.0,73.0,83.0
7.68,-0.03125,0.0109,-0.01815,85.0,73.0,83.0
7.69,-0.03125,0.0132,-0.01815,85.0,75.0,83.0
7.7,-0.03125,-0.004699999999999999,-0.01815,85.0,82.0,83.0
7.71,-0.0457,-0.004699999999999999,-0.01815,80.0,82.0,83.0
7.72,-0.04635,-0.004699999999999999,-0.01815,80.5,82.0,83.0
7.73,-0.04635,-0.004699999999999999,-0.01815,80.5,82.0,83.0
7.74,-0.04635,-0.004699999999999999,-0.01815,80.5,82.0,83.0
